system,phase,case_name,gpu_count,repetition,status,simulation_ms,compute_ms,communication_ms,throughput_circuit_s,speedup,parallel_efficiency,p2p_bytes,host_staged_bytes,checksum,artifact_path
bqsim,smoke,sc26_transfer_DVtoCV_nq4_c8,2,0,ok,1634.9401408806443,,,0.6116431880260521,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g2/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
bqsim,smoke,sc26_vqe_nq3_nm2_c4,2,0,ok,1036.4377400837839,,,0.964843290943035,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g2/sc26_vqe_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_vqe_nq4_nm2_c8,2,0,ok,2269.6404720190912,,,0.44059841738299266,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g2/sc26_vqe_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_jch_nq3_nm2_c4,4,0,ok,1816.6647299658507,,,0.5504593024265946,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_jch_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_jch_nq4_nm2_c8,4,0,ok,1854.900917969644,,,0.5391123538256641,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_jch_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_qaoa_nm1_c4,4,0,ok,1863.27964393422,,,0.5366880936285822,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_qaoa_nm1_c4/r0/result.json
bqsim,smoke,sc26_qaoa_nm2_c8,4,0,ok,2438.159278128296,,,0.41014547694671977,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_qaoa_nm2_c8/r0/result.json
bqsim,smoke,sc26_qft_nq3_c4,4,0,ok,1918.8131541013718,,,0.521155485026016,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_qft_nq3_c4/r0/result.json
bqsim,smoke,sc26_qft_nq5_c8,4,0,ok,2135.3234900161624,,,0.46831311727499936,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_qft_nq5_c8/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq2_c4,4,0,ok,3941.7327400296926,,,0.2536955359364286,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq4_c8,4,0,ok,4130.568383960053,,,0.24209743237352754,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_transfer_CVtoDV_nq4_c8/r0/result.json
bqsim,smoke,sc26_transfer_DVtoCV_nq2_c4,4,0,ok,2856.7701098509133,,,0.3500456675011162,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_transfer_DVtoCV_nq2_c4/r0/result.json
bqsim,smoke,sc26_transfer_DVtoCV_nq4_c8,4,0,ok,2254.4041532091796,,,0.4435761877818067,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_transfer_DVtoCV_nq4_c8/r0/result.json
bqsim,smoke,sc26_vqe_nq3_nm2_c4,4,0,ok,1927.658636821434,,,0.5187640492452159,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_vqe_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_vqe_nq4_nm2_c8,4,0,ok,1875.8902300614864,,,0.5330802325076467,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g4/sc26_vqe_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_jch_nq3_nm2_c4,6,0,ok,2566.4212920237333,,,0.3896476401235968,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_jch_nq3_nm2_c4/r0/result.json
bqsim,smoke,sc26_jch_nq4_nm2_c8,6,0,ok,4987.39908519201,,,0.20050531006613861,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_jch_nq4_nm2_c8/r0/result.json
bqsim,smoke,sc26_qaoa_nm1_c4,6,0,ok,3429.5855960808694,,,0.29158041751246616,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_qaoa_nm1_c4/r0/result.json
bqsim,smoke,sc26_qaoa_nm2_c8,6,0,ok,5237.238307017833,,,0.19094032797018473,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_qaoa_nm2_c8/r0/result.json
bqsim,smoke,sc26_qft_nq3_c4,6,0,ok,2845.7540520466864,,,0.3514007119767757,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_qft_nq3_c4/r0/result.json
bqsim,smoke,sc26_qft_nq5_c8,6,0,ok,4487.749465042725,,,0.22282883832742645,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_qft_nq5_c8/r0/result.json
bqsim,smoke,sc26_transfer_CVtoDV_nq2_c4,6,0,ok,2760.361089836806,,,0.3622714447330224,,,,,,experiments/results/distributed_8xH800/phase-a-v2/bqsim/smoke/g6/sc26_transfer_CVtoDV_nq2_c4/r0/result.json
